Timestamp,Best Ask,Best Bid,Mid Price
559800,71499,71488,71493.5
559900,71497,71486,71491.5
560000,71494,71483,71488.5
560100,71490,71479,71484.5
560200,71494,71483,71488.5
560300,71485,71474,71479.5
560400,71472,71459,71465.5
560500,71465,71454,71459.5
560600,71479,71472,71475.5
560700,71485,71474,71479.5
560800,71481,71470,71475.5
560900,71457,71452,71454.5
561000,71450,71439,71444.5
561100,71461,71448,71454.5
561200,71458,71453,71455.5
561300,71457,71446,71451.5
561400,71456,71445,71450.5
561500,71459,71446,71452.5
561600,71460,71449,71454.5
561700,71439,71428,71433.5
561800,71441,71435,71438.0
561900,71440,71435,71437.5
562000,71436,71431,71433.5
562100,71446,71433,71439.5
562200,71442,71431,71436.5
562300,71447,71434,71440.5
562400,71452,71439,71445.5
562500,71444,71433,71438.5
562600,71446,71435,71440.5
562700,71450,71439,71444.5
562800,71455,71442,71448.5
562900,71453,71442,71447.5
563000,71451,71438,71444.5
563100,71460,71447,71453.5
563200,71469,71458,71463.5
563300,71455,71442,71448.5
563400,71457,71446,71451.5
563500,71447,71436,71441.5
563600,71453,71442,71447.5
563700,71458,71447,71452.5
563800,71469,71458,71463.5
563900,71476,71465,71470.5
564000,71484,71471,71477.5
564100,71482,71471,71476.5
564200,71486,71473,71479.5
564300,71474,71461,71467.5
564400,71479,71468,71473.5
564500,71465,71454,71459.5
564600,71462,71451,71456.5
564700,71463,71452,71457.5
564800,71453,71442,71447.5
564900,71447,71442,71444.5
565000,71442,71429,71435.5
565100,71442,71429,71435.5
565200,71432,71421,71426.5
565300,71430,71416,71423.0
565400,71436,71430,71433.0
565500,71439,71428,71433.5
565600,71447,71436,71441.5
565700,71441,71430,71435.5
565800,71444,71431,71437.5
565900,71439,71428,71433.5
566000,71450,71439,71444.5
566100,71451,71440,71445.5
566200,71450,71439,71444.5
566300,71458,71447,71452.5
566400,71465,71452,71458.5
566500,71473,71460,71466.5
566600,71474,71461,71467.5
566700,71457,71456,71456.5
566800,71460,71449,71454.5
566900,71463,71452,71457.5
567000,71468,71462,71465.0
567100,71469,71458,71463.5
567200,71479,71468,71473.5
567300,71483,71470,71476.5
567400,71494,71480,71487.0
567500,71498,71487,71492.5
567600,71496,71483,71489.5
567700,71498,71487,71492.5
567800,71494,71480,71487.0
567900,71488,71477,71482.5
568000,71485,71474,71479.5
568100,71479,71468,71473.5
568200,71486,71473,71479.5
568300,71488,71477,71482.5
568400,71485,71478,71481.5
568500,71478,71467,71472.5
568600,71474,71463,71468.5
568700,71469,71455,71462.0
568800,71474,71463,71468.5
568900,71464,71453,71458.5
569000,71478,71465,71471.5
569100,71469,71458,71463.5
569200,71457,71446,71451.5
569300,71452,71441,71446.5
569400,71439,71426,71432.5
569500,71430,71419,71424.5
569600,71429,71416,71422.5
569700,71434,71433,71433.5
569800,71417,71406,71411.5
569900,71419,71408,71413.5
570000,71416,71403,71409.5
570100,71418,71407,71412.5
570200,71414,71403,71408.5
570300,71421,71415,71418.0
570400,71435,71424,71429.5
570500,71429,71416,71422.5
570600,71438,71427,71432.5
570700,71444,71431,71437.5
570800,71437,71431,71434.0
570900,71427,71414,71420.5
571000,71430,71420,71425.0
571100,71435,71424,71429.5
571200,71440,71429,71434.5
571300,71439,71428,71433.5
571400,71444,71433,71438.5
571500,71456,71445,71450.5
571600,71451,71440,71445.5
571700,71448,71443,71445.5
571800,71462,71449,71455.5
571900,71462,71451,71456.5
572000,71443,71430,71436.5
572100,71441,71430,71435.5
572200,71449,71438,71443.5
572300,71460,71449,71454.5
572400,71455,71444,71449.5
572500,71463,71452,71457.5
572600,71451,71440,71445.5
572700,71451,71438,71444.5
572800,71454,71443,71448.5
572900,71460,71449,71454.5
573000,71476,71463,71469.5
573100,71480,71469,71474.5
573200,71508,71497,71502.5
573300,71495,71494,71494.5
573400,71510,71497,71503.5
573500,71519,71508,71513.5
573600,71529,71518,71523.5
573700,71532,71519,71525.5
573800,71536,71523,71529.5
573900,71553,71540,71546.5
574000,71551,71540,71545.5
574100,71556,71543,71549.5
574200,71551,71539,71545.0
574300,71544,71533,71538.5
574400,71531,71520,71525.5
574500,71527,71516,71521.5
574600,71521,71510,71515.5
574700,71512,71501,71506.5
574800,71512,71501,71506.5
574900,71509,71503,71506.0
575000,71509,71498,71503.5
575100,71517,71506,71511.5
575200,71528,71517,71522.5
575300,71534,71523,71528.5
575400,71540,71529,71534.5
575500,71555,71544,71549.5
575600,71547,71534,71540.5
575700,71546,71533,71539.5
575800,71553,71540,71546.5
575900,71553,71540,71546.5
576000,71542,71531,71536.5
576100,71543,71530,71536.5
576200,71532,71521,71526.5
576300,71537,71526,71531.5
576400,71539,71528,71533.5
576500,71538,71525,71531.5
576600,71542,71535,71538.5
576700,71549,71536,71542.5
576800,71556,71545,71550.5
576900,71562,71551,71556.5
577000,71559,71546,71552.5
577100,71547,71534,71540.5
577200,71543,71529,71536.0
577300,71543,71532,71537.5
577400,71536,71525,71530.5
577500,71529,71518,71523.5
577600,71526,71515,71520.5
577700,71527,71516,71521.5
577800,71551,71550,71550.5
577900,71562,71549,71555.5
578000,71562,71551,71556.5
578100,71580,71567,71573.5
578200,71571,71560,71565.5
578300,71571,71569,71570.0
578400,71565,71552,71558.5
578500,71552,71541,71546.5
578600,71543,71529,71536.0
578700,71539,71526,71532.5
578800,71542,71531,71536.5
578900,71541,71530,71535.5
579000,71546,71535,71540.5
579100,71549,71538,71543.5
579200,71555,71544,71549.5
579300,71536,71531,71533.5
579400,71535,71524,71529.5
579500,71527,71516,71521.5
579600,71522,71509,71515.5
579700,71520,71509,71514.5
579800,71525,71514,71519.5
579900,71516,71505,71510.5
580000,71531,71518,71524.5
580100,71541,71530,71535.5
580200,71546,71533,71539.5
580300,71553,71540,71546.5
580400,71545,71534,71539.5
580500,71551,71540,71545.5
580600,71536,71525,71530.5
580700,71524,71511,71517.5
580800,71519,71508,71513.5
580900,71519,71514,71516.5
581000,71523,71512,71517.5
581100,71522,71509,71515.5
581200,71522,71509,71515.5
581300,71520,71509,71514.5
581400,71521,71510,71515.5
581500,71517,71506,71511.5
581600,71533,71522,71527.5
581700,71535,71522,71528.5
581800,71536,71523,71529.5
581900,71535,71524,71529.5
582000,71523,71516,71519.5
582100,71512,71499,71505.5
582200,71510,71499,71504.5
582300,71511,71497,71504.0
582400,71507,71496,71501.5
582500,71510,71496,71503.0
582600,71514,71503,71508.5
582700,71502,71489,71495.5
582800,71495,71484,71489.5
582900,71483,71472,71477.5
583000,71489,71478,71483.5
583100,71484,71471,71477.5
583200,71480,71469,71474.5
583300,71473,71462,71467.5
583400,71469,71458,71463.5
583500,71476,71465,71470.5
583600,71480,71469,71474.5
583700,71492,71479,71485.5
583800,71499,71486,71492.5
583900,71508,71497,71502.5
584000,71519,71513,71516.0
584100,71526,71513,71519.5
584200,71515,71504,71509.5
584300,71514,71509,71511.5
584400,71526,71515,71520.5
584500,71522,71511,71516.5
584600,71515,71504,71509.5
584700,71511,71500,71505.5
584800,71500,71489,71494.5
584900,71515,71502,71508.5
585000,71507,71496,71501.5
585100,71505,71492,71498.5
585200,71496,71482,71489.0
585300,71498,71487,71492.5
585400,71497,71486,71491.5
585500,71488,71475,71481.5
585600,71475,71462,71468.5
585700,71470,71459,71464.5
585800,71470,71459,71464.5
585900,71474,71462,71468.0
586000,71471,71460,71465.5
586100,71474,71463,71468.5
586200,71471,71458,71464.5
586300,71461,71450,71455.5
586400,71457,71444,71450.5
586500,71456,71445,71450.5
586600,71463,71452,71457.5
586700,71463,71452,71457.5
586800,71459,71448,71453.5
586900,71467,71456,71461.5
587000,71491,71478,71484.5
587100,71492,71487,71489.5
587200,71485,71474,71479.5
587300,71488,71477,71482.5
587400,71496,71483,71489.5
587500,71477,71465,71471.0
587600,71480,71467,71473.5
587700,71455,71442,71448.5
587800,71450,71437,71443.5
587900,71449,71438,71443.5
588000,71450,71439,71444.5
588100,71453,71440,71446.5
588200,71457,71446,71451.5
588300,71451,71438,71444.5
588400,71454,71443,71448.5
588500,71465,71454,71459.5
588600,71451,71440,71445.5
588700,71450,71444,71447.0
588800,71451,71440,71445.5
588900,71438,71427,71432.5
589000,71432,71421,71426.5
589100,71440,71426,71433.0
589200,71424,71419,71421.5
589300,71423,71412,71417.5
589400,71419,71408,71413.5
589500,71424,71419,71421.5
589600,71436,71423,71429.5
589700,71426,71415,71420.5
589800,71417,71406,71411.5
589900,71428,71417,71422.5
590000,71436,71425,71430.5
590100,71442,71431,71436.5
590200,71438,71427,71432.5
590300,71443,71432,71437.5
590400,71446,71433,71439.5
590500,71458,71447,71452.5
590600,71444,71433,71438.5
590700,71449,71438,71443.5
590800,71462,71448,71455.0
590900,71455,71441,71448.0
591000,71456,71443,71449.5
591100,71462,71449,71455.5
591200,71460,71449,71454.5
591300,71464,71453,71458.5
591400,71463,71452,71457.5
591500,71456,71445,71450.5
591600,71450,71437,71443.5
591700,71453,71440,71446.5
591800,71458,71447,71452.5
591900,71461,71448,71454.5
592000,71457,71446,71451.5
592100,71458,71445,71451.5
592200,71463,71452,71457.5
592300,71457,71444,71450.5
592400,71458,71447,71452.5
592500,71451,71438,71444.5
592600,71459,71453,71456.0
592700,71451,71440,71445.5
592800,71459,71448,71453.5
592900,71456,71445,71450.5
593000,71453,71442,71447.5
593100,71445,71434,71439.5
593200,71445,71440,71442.5
593300,71462,71451,71456.5
593400,71461,71450,71455.5
593500,71467,71456,71461.5
593600,71450,71437,71443.5
593700,71445,71432,71438.5
593800,71431,71420,71425.5
593900,71439,71425,71432.0
594000,71429,71423,71426.0
594100,71435,71424,71429.5
594200,71443,71432,71437.5
594300,71433,71420,71426.5
594400,71423,71412,71417.5
594500,71418,71407,71412.5
594600,71415,71404,71409.5
594700,71424,71411,71417.5
594800,71420,71407,71413.5
594900,71422,71411,71416.5
595000,71422,71409,71415.5
595100,71414,71403,71408.5
595200,71407,71396,71401.5
595300,71423,71409,71416.0
595400,71427,71416,71421.5
595500,71423,71412,71417.5
595600,71423,71412,71417.5
595700,71423,71418,71420.5
595800,71433,71422,71427.5
595900,71430,71417,71423.5
596000,71423,71412,71417.5
596100,71406,71395,71400.5
596200,71398,71387,71392.5
596300,71380,71369,71374.5
596400,71370,71357,71363.5
596500,71350,71344,71347.0
596600,71361,71350,71355.5
596700,71354,71343,71348.5
596800,71362,71351,71356.5
596900,71353,71348,71350.5
597000,71360,71347,71353.5
597100,71361,71354,71357.5
597200,71360,71349,71354.5
597300,71368,71355,71361.5
597400,71361,71348,71354.5
597500,71376,71365,71370.5
597600,71375,71364,71369.5
597700,71382,71369,71375.5
597800,71362,71351,71356.5
597900,71362,71351,71356.5
598000,71352,71339,71345.5
598100,71362,71351,71356.5
598200,71358,71345,71351.5
598300,71344,71333,71338.5
598400,71341,71328,71334.5
598500,71350,71339,71344.5
598600,71357,71346,71351.5
598700,71360,71349,71354.5
598800,71366,71353,71359.5
598900,71360,71347,71353.5
599000,71365,71354,71359.5
599100,71372,71361,71366.5
599200,71360,71355,71357.5
599300,71363,71362,71362.5
599400,71373,71362,71367.5
599500,71379,71374,71376.5
599600,71388,71375,71381.5
599700,71388,71375,71381.5
599800,71387,71376,71381.5
599900,71395,71384,71389.5
600000,71397,71392,71394.5
600100,71401,71390,71395.5
600200,71405,71394,71399.5
600300,71424,71413,71418.5
600400,71402,71391,71396.5
600500,71408,71397,71402.5
600600,71411,71400,71405.5
600700,71411,71400,71405.5
600800,71409,71398,71403.5
600900,71412,71399,71405.5
601000,71410,71399,71404.5
601100,71399,71388,71393.5
601200,71392,71381,71386.5
601300,71394,71387,71390.5
601400,71392,71381,71386.5
601500,71400,71387,71393.5
601600,71396,71383,71389.5
601700,71409,71396,71402.5
601800,71416,71410,71413.0
601900,71418,71407,71412.5
602000,71413,71408,71410.5
602100,71412,71401,71406.5
602200,71399,71388,71393.5
602300,71416,71405,71410.5
602400,71425,71414,71419.5
602500,71420,71409,71414.5
602600,71420,71409,71414.5
602700,71419,71408,71413.5
602800,71420,71409,71414.5
602900,71416,71409,71412.5
603000,71411,71400,71405.5
603100,71413,71402,71407.5
603200,71419,71406,71412.5
603300,71420,71409,71414.5
603400,71435,71424,71429.5
603500,71426,71412,71419.0
603600,71424,71411,71417.5
603700,71416,71405,71410.5
603800,71417,71406,71411.5
603900,71406,71395,71400.5
604000,71402,71396,71399.0
604100,71394,71389,71391.5
604200,71413,71402,71407.5
604300,71425,71414,71419.5
604400,71428,71415,71421.5
604500,71425,71414,71419.5
604600,71428,71415,71421.5
604700,71422,71415,71418.5
604800,71418,71407,71412.5
604900,71423,71412,71417.5
605000,71422,71411,71416.5
605100,71428,71415,71421.5
605200,71424,71413,71418.5
605300,71429,71416,71422.5
605400,71419,71406,71412.5
605500,71412,71406,71409.0
605600,71404,71393,71398.5
605700,71405,71394,71399.5
605800,71409,71398,71403.5
605900,71413,71402,71407.5
606000,71408,71397,71402.5
606100,71409,71398,71403.5
606200,71410,71399,71404.5
606300,71407,71401,71404.0
606400,71403,71390,71396.5
606500,71415,71404,71409.5
606600,71411,71400,71405.5
606700,71425,71412,71418.5
606800,71419,71408,71413.5
606900,71422,71411,71416.5
607000,71417,71406,71411.5
607100,71408,71397,71402.5
607200,71406,71393,71399.5
607300,71407,71396,71401.5
607400,71402,71391,71396.5
607500,71399,71386,71392.5
607600,71391,71378,71384.5
607700,71379,71368,71373.5
607800,71387,71376,71381.5
607900,71385,71372,71378.5
608000,71386,71375,71380.5
608100,71367,71356,71361.5
608200,71368,71363,71365.5
608300,71366,71355,71360.5
608400,71356,71343,71349.5
608500,71369,71358,71363.5
608600,71373,71362,71367.5
608700,71375,71362,71368.5
608800,71374,71361,71367.5
608900,71360,71349,71354.5
609000,71370,71359,71364.5
609100,71359,71348,71353.5
609200,71370,71359,71364.5
609300,71373,71362,71367.5
609400,71368,71357,71362.5
609500,71359,71348,71353.5
609600,71367,71356,71361.5
609700,71357,71344,71350.5
609800,71353,71348,71350.5
609900,71358,71347,71352.5
610000,71346,71335,71340.5
610100,71336,71323,71329.5
610200,71337,71326,71331.5
610300,71335,71322,71328.5
610400,71334,71329,71331.5
610500,71349,71338,71343.5
610600,71355,71344,71349.5
610700,71352,71341,71346.5
610800,71358,71345,71351.5
610900,71360,71347,71353.5
611000,71371,71360,71365.5
611100,71368,71357,71362.5
611200,71367,71356,71361.5
611300,71370,71357,71363.5
611400,71379,71368,71373.5
611500,71382,71377,71379.5
611600,71384,71373,71378.5
611700,71376,71363,71369.5
611800,71381,71368,71374.5
611900,71380,71369,71374.5
612000,71378,71364,71371.0
612100,71385,71374,71379.5
612200,71386,71372,71379.0
612300,71380,71367,71373.5
612400,71380,71369,71374.5
612500,71402,71391,71396.5
612600,71414,71401,71407.5
612700,71403,71392,71397.5
612800,71403,71392,71397.5
612900,71402,71391,71396.5
613000,71406,71393,71399.5
613100,71400,71395,71397.5
613200,71415,71404,71409.5
613300,71410,71397,71403.5
613400,71410,71399,71404.5
613500,71400,71394,71397.0
613600,71411,71398,71404.5
613700,71408,71397,71402.5
613800,71415,71402,71408.5
613900,71419,71408,71413.5
614000,71414,71403,71408.5
614100,71402,71391,71396.5
614200,71404,71393,71398.5
614300,71407,71396,71401.5
614400,71409,71396,71402.5
614500,71413,71400,71406.5
614600,71417,71404,71410.5
614700,71416,71403,71409.5
614800,71405,71399,71402.0
614900,71407,71396,71401.5
615000,71426,71415,71420.5
615100,71413,71408,71410.5
615200,71415,71402,71408.5
615300,71410,71399,71404.5
615400,71403,71392,71397.5
615500,71411,71400,71405.5
615600,71417,71406,71411.5
615700,71427,71416,71421.5
615800,71422,71411,71416.5
615900,71421,71410,71415.5
616000,71406,71395,71400.5
616100,71397,71384,71390.5
616200,71405,71399,71402.0
616300,71397,71386,71391.5
616400,71400,71393,71396.5
616500,71401,71388,71394.5
616600,71385,71374,71379.5
616700,71386,71375,71380.5
616800,71388,71382,71385.0
616900,71391,71380,71385.5
617000,71385,71374,71379.5
617100,71375,71364,71369.5
617200,71374,71363,71368.5
617300,71383,71373,71378.0
617400,71392,71379,71385.5
617500,71386,71375,71380.5
617600,71393,71380,71386.5
617700,71387,71376,71381.5
617800,71368,71363,71365.5
617900,71370,71359,71364.5
618000,71365,71351,71358.0
618100,71367,71356,71361.5
618200,71373,71367,71370.0
618300,71364,71353,71358.5
618400,71358,71347,71352.5
618500,71353,71340,71346.5
618600,71357,71346,71351.5
618700,71359,71348,71353.5
618800,71356,71351,71353.5
618900,71363,71350,71356.5
619000,71364,71351,71357.5
619100,71389,71376,71382.5
619200,71388,71377,71382.5
619300,71384,71373,71378.5
619400,71375,71364,71369.5
619500,71364,71353,71358.5
619600,71355,71343,71349.0
619700,71337,71324,71330.5
619800,71329,71318,71323.5
619900,71336,71325,71330.5
620000,71329,71316,71322.5
620100,71325,71314,71319.5
620200,71320,71309,71314.5
620300,71307,71294,71300.5
620400,71315,71304,71309.5
620500,71320,71315,71317.5
620600,71324,71313,71318.5
620700,71334,71323,71328.5
620800,71330,71317,71323.5
620900,71327,71316,71321.5
621000,71331,71320,71325.5
621100,71326,71313,71319.5
621200,71319,71306,71312.5
621300,71317,71306,71311.5
621400,71304,71298,71301.0
621500,71302,71289,71295.5
621600,71298,71288,71293.0
621700,71301,71290,71295.5
621800,71303,71292,71297.5
621900,71296,71285,71290.5
622000,71300,71287,71293.5
622100,71290,71284,71287.0
622200,71294,71283,71288.5
622300,71296,71283,71289.5
622400,71297,71296,71296.5
622500,71302,71297,71299.5
622600,71288,71277,71282.5
622700,71272,71261,71266.5
622800,71268,71255,71261.5
622900,71269,71258,71263.5
623000,71271,71258,71264.5
623100,71273,71262,71267.5
623200,71268,71263,71265.5
623300,71270,71259,71264.5
623400,71253,71240,71246.5
623500,71256,71243,71249.5
623600,71253,71240,71246.5
623700,71250,71237,71243.5
623800,71245,71234,71239.5
623900,71243,71232,71237.5
624000,71242,71229,71235.5
624100,71245,71234,71239.5
624200,71234,71223,71228.5
624300,71227,71214,71220.5
624400,71245,71234,71239.5
624500,71255,71244,71249.5
624600,71253,71242,71247.5
624700,71256,71250,71253.0
624800,71267,71254,71260.5
624900,71254,71241,71247.5
625000,71244,71233,71238.5
625100,71243,71229,71236.0
625200,71241,71228,71234.5
625300,71245,71231,71238.0
625400,71226,71213,71219.5
625500,71226,71213,71219.5
625600,71239,71228,71233.5
625700,71242,71229,71235.5
625800,71249,71238,71243.5
625900,71254,71243,71248.5
626000,71262,71251,71256.5
626100,71274,71263,71268.5
626200,71282,71269,71275.5
626300,71285,71274,71279.5
626400,71286,71273,71279.5
626500,71281,71270,71275.5
626600,71288,71275,71281.5
626700,71288,71277,71282.5
626800,71289,71278,71283.5
626900,71269,71263,71266.0
627000,71269,71258,71263.5
627100,71286,71273,71279.5
627200,71271,71266,71268.5
627300,71292,71281,71286.5
627400,71289,71278,71283.5
627500,71294,71281,71287.5
627600,71292,71281,71286.5
627700,71275,71264,71269.5
627800,71276,71263,71269.5
627900,71289,71276,71282.5
628000,71284,71273,71278.5
628100,71277,71266,71271.5
628200,71290,71279,71284.5
628300,71290,71288,71289.0
628400,71293,71280,71286.5
628500,71290,71279,71284.5
628600,71289,71278,71283.5
628700,71300,71287,71293.5
628800,71295,71282,71288.5
628900,71294,71281,71287.5
629000,71288,71283,71285.5
629100,71297,71284,71290.5
629200,71294,71283,71288.5
629300,71277,71266,71271.5
629400,71284,71271,71277.5
629500,71288,71275,71281.5
629600,71276,71263,71269.5
629700,71276,71263,71269.5
629800,71265,71252,71258.5
629900,71266,71255,71260.5
630000,71270,71259,71264.5
630100,71275,71262,71268.5
630200,71267,71256,71261.5
630300,71275,71264,71269.5
630400,71282,71276,71279.0
630500,71274,71263,71268.5
630600,71279,71266,71272.5
630700,71287,71276,71281.5
630800,71265,71260,71262.5
630900,71258,71247,71252.5
631000,71253,71242,71247.5
631100,71245,71240,71242.5
631200,71261,71250,71255.5
631300,71259,71248,71253.5
631400,71254,71243,71248.5
631500,71260,71249,71254.5
631600,71266,71255,71260.5
631700,71259,71246,71252.5
631800,71257,71246,71251.5
631900,71265,71254,71259.5
632000,71274,71263,71268.5
632100,71273,71262,71267.5
632200,71284,71273,71278.5
632300,71286,71275,71280.5
632400,71276,71265,71270.5
632500,71284,71273,71278.5
632600,71285,71274,71279.5
632700,71287,71276,71281.5
632800,71297,71284,71290.5
632900,71301,71291,71296.0
633000,71314,71303,71308.5
633100,71310,71299,71304.5
633200,71312,71301,71306.5
633300,71309,71296,71302.5
633400,71305,71294,71299.5
633500,71302,71289,71295.5
633600,71297,71286,71291.5
633700,71289,71276,71282.5
633800,71285,71274,71279.5
633900,71276,71263,71269.5
634000,71271,71260,71265.5
634100,71280,71269,71274.5
634200,71286,71275,71280.5
634300,71286,71272,71279.0
634400,71287,71273,71280.0
634500,71293,71282,71287.5
634600,71303,71290,71296.5
634700,71303,71292,71297.5
634800,71309,71296,71302.5
634900,71298,71285,71291.5
635000,71288,71275,71281.5
635100,71295,71284,71289.5
635200,71290,71285,71287.5
635300,71288,71283,71285.5
635400,71294,71281,71287.5
635500,71293,71282,71287.5
635600,71287,71276,71281.5
635700,71288,71277,71282.5
635800,71279,71268,71273.5
635900,71283,71270,71276.5
636000,71288,71277,71282.5
636100,71308,71295,71301.5
636200,71298,71287,71292.5
636300,71296,71283,71289.5
636400,71307,71296,71301.5
636500,71294,71283,71288.5
636600,71303,71289,71296.0
636700,71305,71291,71298.0
636800,71302,71291,71296.5
636900,71305,71294,71299.5
637000,71315,71304,71309.5
637100,71322,71311,71316.5
637200,71309,71298,71303.5
637300,71306,71295,71300.5
637400,71293,71288,71290.5
637500,71291,71280,71285.5
637600,71284,71270,71277.0
637700,71276,71265,71270.5
637800,71273,71262,71267.5
637900,71261,71256,71258.5
638000,71252,71241,71246.5
638100,71245,71240,71242.5
638200,71250,71237,71243.5
638300,71257,71246,71251.5
638400,71266,71253,71259.5
638500,71265,71254,71259.5
638600,71262,71251,71256.5
638700,71254,71249,71251.5
638800,71255,71244,71249.5
638900,71253,71242,71247.5
639000,71266,71255,71260.5
639100,71268,71257,71262.5
639200,71254,71248,71251.0
639300,71254,71243,71248.5
639400,71255,71244,71249.5
639500,71255,71242,71248.5
639600,71258,71247,71252.5
639700,71262,71251,71256.5
639800,71263,71250,71256.5
639900,71249,71236,71242.5
640000,71248,71242,71245.0
640100,71236,71225,71230.5
640200,71228,71215,71221.5
640300,71235,71221,71228.0
640400,71231,71220,71225.5
640500,71239,71228,71233.5
640600,71257,71246,71251.5
640700,71268,71257,71262.5
640800,71258,71247,71252.5
640900,71266,71255,71260.5
641000,71272,71261,71266.5
641100,71269,71263,71266.0
641200,71273,71262,71267.5
641300,71268,71255,71261.5
641400,71270,71259,71264.5
641500,71276,71265,71270.5
641600,71270,71257,71263.5
641700,71276,71265,71270.5
641800,71278,71265,71271.5
641900,71274,71263,71268.5
642000,71276,71263,71269.5
642100,71274,71261,71267.5
642200,71283,71270,71276.5
642300,71270,71259,71264.5
642400,71256,71243,71249.5
642500,71240,71227,71233.5
642600,71230,71219,71224.5
642700,71234,71221,71227.5
642800,71229,71216,71222.5
642900,71227,71216,71221.5
643000,71230,71217,71223.5
643100,71228,71215,71221.5
643200,71225,71214,71219.5
643300,71225,71219,71222.0
643400,71227,71216,71221.5
643500,71227,71216,71221.5
643600,71241,71236,71238.5
643700,71249,71238,71243.5
643800,71246,71241,71243.5
643900,71257,71246,71251.5
644000,71264,71253,71258.5
644100,71261,71250,71255.5
644200,71280,71269,71274.5
644300,71268,71255,71261.5
644400,71265,71254,71259.5
644500,71267,71256,71261.5
644600,71280,71269,71274.5
644700,71282,71271,71276.5
644800,71289,71276,71282.5
644900,71305,71294,71299.5
645000,71307,71296,71301.5
645100,71313,71302,71307.5
645200,71306,71295,71300.5
645300,71290,71277,71283.5
645400,71288,71277,71282.5
645500,71289,71276,71282.5
645600,71282,71269,71275.5
645700,71282,71272,71277.0
645800,71297,71286,71291.5
645900,71290,71277,71283.5
646000,71291,71278,71284.5
646100,71283,71272,71277.5
646200,71283,71272,71277.5
646300,71287,71276,71281.5
646400,71284,71271,71277.5
646500,71283,71270,71276.5
646600,71273,71262,71267.5
646700,71274,71268,71271.0
646800,71272,71259,71265.5
646900,71267,71256,71261.5
647000,71273,71262,71267.5
647100,71272,71261,71266.5
647200,71281,71270,71275.5
647300,71284,71273,71278.5
647400,71280,71269,71274.5
647500,71281,71270,71275.5
647600,71282,71277,71279.5
647700,71285,71274,71279.5
647800,71288,71277,71282.5
647900,71275,71264,71269.5
648000,71276,71265,71270.5
648100,71272,71259,71265.5
648200,71279,71272,71275.5
648300,71276,71271,71273.5
648400,71294,71283,71288.5
648500,71287,71281,71284.0
648600,71282,71271,71276.5
648700,71273,71268,71270.5
648800,71274,71269,71271.5
648900,71284,71271,71277.5
649000,71278,71271,71274.5
649100,71291,71280,71285.5
649200,71301,71287,71294.0
649300,71304,71293,71298.5
649400,71311,71300,71305.5
649500,71313,71302,71307.5
649600,71322,71308,71315.0
649700,71340,71329,71334.5
649800,71336,71325,71330.5
649900,71330,71317,71323.5
650000,71328,71317,71322.5
650100,71326,71315,71320.5
650200,71315,71311,71313.0
650300,71325,71314,71319.5
650400,71325,71314,71319.5
650500,71316,71303,71309.5
650600,71310,71299,71304.5
650700,71319,71318,71318.5
650800,71327,71315,71321.0
650900,71325,71314,71319.5
651000,71320,71309,71314.5
651100,71323,71310,71316.5
651200,71322,71311,71316.5
651300,71316,71305,71310.5
651400,71323,71312,71317.5
651500,71310,71305,71307.5
651600,71313,71300,71306.5
651700,71312,71301,71306.5
651800,71321,71310,71315.5
651900,71326,71315,71320.5
652000,71336,71325,71330.5
652100,71347,71336,71341.5
652200,71329,71318,71323.5
652300,71319,71308,71313.5
652400,71308,71297,71302.5
652500,71306,71293,71299.5
652600,71310,71297,71303.5
652700,71314,71301,71307.5
652800,71306,71295,71300.5
652900,71305,71292,71298.5
653000,71298,71284,71291.0
653100,71305,71291,71298.0
653200,71308,71297,71302.5
653300,71300,71289,71294.5
653400,71299,71288,71293.5
653500,71280,71269,71274.5
653600,71278,71267,71272.5
653700,71282,71269,71275.5
653800,71284,71271,71277.5
653900,71279,71266,71272.5
654000,71293,71282,71287.5
654100,71300,71287,71293.5
654200,71297,71287,71292.0
654300,71290,71279,71284.5
654400,71292,71281,71286.5
654500,71291,71280,71285.5
654600,71288,71277,71282.5
654700,71281,71270,71275.5
654800,71277,71264,71270.5
654900,71269,71258,71263.5
655000,71272,71261,71266.5
655100,71265,71254,71259.5
655200,71265,71259,71262.0
655300,71266,71265,71265.5
655400,71264,71251,71257.5
655500,71261,71250,71255.5
655600,71259,71248,71253.5
655700,71273,71261,71267.0
655800,71268,71255,71261.5
655900,71261,71250,71255.5
656000,71259,71248,71253.5
656100,71251,71240,71245.5
656200,71259,71253,71256.0
656300,71261,71250,71255.5
656400,71276,71265,71270.5
656500,71276,71265,71270.5
656600,71275,71264,71269.5
656700,71263,71252,71257.5
656800,71253,71240,71246.5
656900,71256,71242,71249.0
657000,71268,71255,71261.5
657100,71264,71250,71257.0
657200,71253,71242,71247.5
657300,71250,71237,71243.5
657400,71267,71256,71261.5
657500,71263,71257,71260.0
657600,71260,71247,71253.5
657700,71253,71240,71246.5
657800,71258,71245,71251.5
657900,71267,71256,71261.5
658000,71258,71247,71252.5
658100,71261,71260,71260.5
658200,71257,71251,71254.0
658300,71281,71270,71275.5
658400,71291,71278,71284.5
658500,71299,71286,71292.5
658600,71296,71283,71289.5
658700,71299,71293,71296.0
658800,71303,71297,71300.0
658900,71323,71312,71317.5
659000,71335,71324,71329.5
659100,71334,71323,71328.5
659200,71338,71327,71332.5
659300,71331,71320,71325.5
659400,71329,71318,71323.5
659500,71322,71311,71316.5
